council_key,abs2015_match,symmetric_difference_ha,relative_symmetric_difference_pct,status
albury,True,50.10151975380344,0.16385012724481104,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
ballina,True,83.27447393235119,0.171040885521292,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
balranald,True,958.0909657950893,0.044245588445845335,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bathurst,True,607.4245255008568,0.15939788785193207,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
begavalley,True,90.2618751883229,0.01434695030416523,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bellingen,True,9.946859191526402,0.006211628202065775,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
berrigan,True,78.9899052962632,0.03823610534678409,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
blacktown,True,159.070053050215,0.6672049351479122,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bland,True,163.48747812229902,0.019137939602275576,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
blayney,True,129.3675979705965,0.08500882287849469,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bluemountains,True,0.23551081071545782,0.00016486350380373312,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bogan,True,296.48931379463545,0.02032688713453019,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
bourke,True,2427.998536136884,0.058277142028298486,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
brewarrina,True,547.9029088273157,0.02854172061412728,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
brokenhill,True,74.82376282040134,0.44044648500167244,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
burwood,True,0.7817873782869026,0.10986182123667566,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
byron,True,157.56237507250626,0.27720447862299613,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
cabonne,True,381.5457930288192,0.06347383657714852,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
camden,True,123.20398656026182,0.6124081205700507,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
campbelltown,True,114.2522284082178,0.36750438555453135,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
canadabay,True,4.641711832131101,0.23339977371464338,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
carrathool,True,984.6210712787519,0.052095375371236305,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
centraldarling,True,1731.5025498665045,0.03240452145421622,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
cessnock,True,229.54443004249376,0.11702424450255683,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
clarencevalley,True,209.64253527922278,0.020062906127984666,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
coffsharbour,True,19.057341151936846,0.01622111971639724,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
coolamon,True,2.568525961635094,0.001058004916290765,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
coonamble,True,141.91017011570935,0.014313409897906994,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
cowra,True,283.0531530663549,0.10095635622791618,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
dungog,True,220.40479778587277,0.0981182520572981,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
eurobodalla,True,0.03209232413433414,9.358322961575278e-06,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
fairfield,True,2.223965432507766,0.02194883487930198,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
forbes,True,1051.2263288464483,0.22360436941927284,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
gilgandra,True,360.1050428973782,0.07461262527848433,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
gleninnessevern,True,251.62240615104503,0.045823533532158955,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
goulburnmulwaree,True,12.658085569650565,0.003935282613301398,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
greaterhume,True,288.36180743355953,0.050154915271492004,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
griffith,True,260.3402123002242,0.15907270155432746,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
gunnedah,True,79.48923969499205,0.015945700205799117,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
gwydir,True,540.2752413292524,0.05821949344806698,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
hawkesbury,True,110.05824972358214,0.03973352736090681,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
hay,True,522.6994315576874,0.04622098346322938,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
huntershill,True,0.0012245038431219284,0.0002145692378592387,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
junee,True,2.583672283482368,0.0012741993652986984,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
kempsey,True,0.0603270117380035,1.7876162433447985e-05,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
kiama,True,59.20715324327636,0.23007938479669857,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
kuringgai,True,1.5207699030788426,0.0178384536335058,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
kyogle,True,270.0327125741755,0.07499837330673682,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
lakemacquarie,True,106.5178162235745,0.1645254243638643,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
lanecove,True,0.07675339961156417,0.00733737343541484,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
leeton,True,101.39287819008435,0.08699115867323028,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
lismore,True,230.54497072694278,0.17829086661056395,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
lithgow,True,121.1446136792972,0.026898500132009933,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
liverpool,True,53.5548650130266,0.17547324285798863,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
liverpoolplains,True,9.839784128669548,0.0019380598664877882,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
lockhart,True,62.94980411090891,0.021750948409029594,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
maitland,True,2.1768724570496403,0.00557025834543594,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
midwestern,True,690.5667586466966,0.07903903853854867,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
moreeplains,True,1021.6689797299223,0.056899784047659635,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
mosman,True,0.005010587935998919,0.0005802355485746345,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
muswellbrook,True,498.77243150195943,0.146733944729288,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
nambuccavalley,True,0.6018017297228343,0.0004034909463353138,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
narrabri,True,100.50582845468034,0.007717197735459298,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
narrandera,True,53.73155340085261,0.013070483499227226,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
narromine,True,430.0628070946007,0.08186490359830315,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
newcastle,True,7.66350752380692,0.041117859497562206,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
northsydney,True,1.8297021736194503,0.1747258795973037,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
oberon,True,483.9238906086396,0.13373109462451838,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
orange,True,55.16524758176203,0.19446430727040762,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
parkes,True,435.09234300454165,0.0731656174157925,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
penrith,True,21.540992323946227,0.05332367475098938,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
portmacquariehastings,True,147.5846493515707,0.04011283061073663,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
portstephens,True,17.224676668044303,0.020101474625424134,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
randwick,True,0.8178329271321365,0.02254837230691137,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
richmondvalley,True,44.79016458390836,0.01464827527744068,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
ryde,True,0.002718898958298443,6.729978018295496e-05,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
shellharbour,True,53.825661491593195,0.3656130207401877,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
shoalhaven,True,219.81591426691259,0.04817026591960598,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
singleton,True,495.04904665730055,0.10136038322746752,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
strathfield,True,14.246627232239009,1.0193693226790008,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
sutherland,True,15.445536874715838,0.04638100496140365,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
sydney,True,9.679336714503222,0.36349225049303213,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
tamworth,True,89.08719268518593,0.009014443079342072,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
temora,True,0.014337795291775084,5.124665351242366e-06,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
tenterfield,True,927.6015510703846,0.12617957052049011,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
tweed,True,229.85296996850386,0.17483424504170206,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
upperhunter,True,413.4699603099665,0.051140959176705796,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
upperlachlan,True,465.72218007963124,0.06543881458635707,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
uralla,True,65.30749324500412,0.020232814146413845,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
waggawagga,True,166.39554512964804,0.034515377337947455,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
walcha,True,296.80931544371606,0.047432337215295835,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
walgett,True,52.0718098950737,0.0023302066337047038,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
warren,True,154.78693043019481,0.014403932162908823,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
warrumbungle,True,497.202141545513,0.040222338905459114,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
waverley,True,10.887275497755983,1.1664048267392744,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
weddin,True,879.7644945091517,0.25808711646750904,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
wentworth,True,363.2324175314061,0.013859515709212853,Diagnostic geometry difference includes coastline/generalisation; not a legal boundary-change test
