council_key,year_start,financial_year,period_start,period_end,reporting_months,operating_ratio_pct,cash_cover_months,cash_cover_reported_months,current_ratio,own_source_pct,grants_pct,debt_service_cover,debt_service_ratio_pct,population,road_km,total_revenue_including_capital_aud,total_expenses_aud,operating_revenue_ex_capital_aud,cash_definition_status,operating_definition_regime,debt_service_cover_requires_review,source_file,source_sheet,source_excel_row,source_id,publication_date,strict_pre_event_available,availability_status
albury,2012,2012-13,2012-07-01,2013-06-30,12,-1.1199999999999999,,6.8903,3.1815,78.97,17.529964768974622,4.0145,,49655,,108711000.0,99331000.0,99117000.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,2,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2013,2013-14,2013-07-01,2014-06-30,12,2.46,8.515,8.515,2.5578,79.0,20.932439793341366,4.8992,6.159573734647848,50243,,121166000.0,100676000.0,101918000.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,3,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2014,2014-15,2014-07-01,2015-06-30,12,14.48,9.5415,9.5415,2.7318000000000002,82.46,17.540000000000006,7.2002999999999995,5.454213473376692,51082,,127668000.0,101221000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2015,2015-16,2015-07-01,2016-06-30,12,12.98,13.43,13.43,3.29,81.31,18.689999999999998,6.79,5.641348609289806,51722,,132186000.0,101906000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2016,2016-17,2016-07-01,2017-06-30,12,16.78,16.1769,16.1769,3.3,79.5,20.49756897494174,7.1,5.858516818825367,52165,573.18,139036000.0,103623000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2017,2017-18,2017-07-01,2018-06-30,12,15.17,18.61,18.61,2.62,79.47,20.52579392087867,7.2,5.524535295198383,52949,581.05,125187000.0,106194000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2018,2018-19,2018-07-01,2019-06-30,12,13.69,1.22,1.22,2.41,70.83,29.17,7.58,5.005608630515467,53767,590.04,169379000.0,114646000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2019,2019-20,2019-07-01,2020-06-30,12,3.05,18.67,18.67,1.93,80.98,19.019999999999996,5.17,6.19460049937578,54353,591.38,145092000.0,124257000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2020,2020-21,2020-07-01,2021-06-30,12,-2.57,20.95,20.95,2.05,72.7,27.301948154463073,2.97,9.486752182488113,55055,595.09,158355000.0,135537000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2021,2021-22,2021-07-01,2022-06-30,12,-2.11,21.5467,21.5467,3.156,73.29,26.71280603748627,5.4791,4.854469567140251,56036,601.52,169342000.0,149850000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2022,2022-23,2022-07-01,2023-06-30,12,-6.05,22.0165,22.0165,2.4328,74.58,25.41866455755299,4.3061,5.840862642013199,56666,604.08,182067000.0,161746000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2023,2023-24,2023-07-01,2024-06-30,12,-6.61,18.5637,18.5637,1.5758,81.48,18.52087074591564,4.0321,5.558049168344511,58317,606.9290000000001,182648000.0,171436000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
albury,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,19.795520688346198,,,58317,598.32,197575000.0,179413000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,4,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2012,2012-13,2012-07-01,2013-06-30,12,-13.36,,4.2632,2.6129,44.48,46.43966890356947,1.798,,41006,,114891000.0,87680000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2013,2013-14,2013-07-01,2014-06-30,12,-16.38,9.7489,9.7489,1.97,76.66,23.249009668524916,1.2728,17.23632670825475,41335,,83053000.0,82943000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2014,2014-15,2014-07-01,2015-06-30,12,-4.85,9.7256,9.7256,3.2637,73.11,26.89,1.7922,15.01990736978955,41644,,90272000.0,90618000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2015,2015-16,2015-07-01,2016-06-30,12,-1.51,10.27,10.27,4.2,74.98,25.019999999999996,2.03,14.711017764056885,41828,,92551000.0,80869000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,5,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2016,2016-17,2016-07-01,2017-06-30,12,8.88,12.0067,12.0067,4.8827,64.59,35.364813590002434,2.7264,13.490407960879528,42626,685.6500000000001,114908000.0,85046000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2017,2017-18,2017-07-01,2018-06-30,12,3.12,10.01,10.01,4.84,59.66,39.96559932234541,2.38,26.705595300137396,43457,693.0909999999999,85613000.0,81796000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2018,2018-19,2018-07-01,2019-06-30,12,6.96,12.69,12.69,3.21,63.72,36.28,2.69,12.358835870195955,44208,699.2380999999999,129239000.0,83377000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2019,2019-20,2019-07-01,2020-06-30,12,3.39,9.99,9.99,2.59,69.59,30.409999999999997,2.59,12.3624923460231,44628,703.757,120722000.0,91514000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2020,2020-21,2020-07-01,2021-06-30,12,5.37,13.12,13.12,2.7,64.08,35.389745150668254,3.18,10.720426919656093,45217,714.8335,144556000.0,101894000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2021,2021-22,2021-07-01,2022-06-30,12,0.48,12.6676,12.6676,2.6347,65.71,34.22091437594201,2.855,10.06196271072904,46172,715.2589999999999,139330000.0,111835000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2022,2022-23,2022-07-01,2023-06-30,12,2.61,11.5415,11.5415,2.6055,69.17,29.73925850619432,3.199,9.301111294828171,46850,716.774,153447000.0,114268000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2023,2023-24,2023-07-01,2024-06-30,12,4.14,10.768,10.768,2.1097,69.37,30.43713826776472,2.5272,13.198372791396048,47935,718.901,156884000.0,123463000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
ballina,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,21.532010986431878,,,47935,719.3240000000001,157649000.0,126149000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2012,2012-13,2012-07-01,2013-06-30,12,-59.91,,8.7412,2.361,26.27,69.42206928912177,4.3082,,2343,,12787000.0,17715000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2013,2013-14,2013-07-01,2014-06-30,12,-68.44,6.2689,6.2689,1.4088,39.06,60.85276666206706,1.2892,4.859795814662539,2371,,10870500.0,18231057.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2014,2014-15,2014-07-01,2015-06-30,12,-38.63,5.8366999999999996,5.8366999999999996,1.9461000000000002,36.22,63.78,5.9759,4.553010712966383,2400,,12061000.0,15011000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,9,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2015,2015-16,2015-07-01,2016-06-30,12,-16.1,8.13,8.13,2.92,34.9,65.1,9.77,3.6630970593234746,2422,,13096000.0,13660000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,6,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2016,2016-17,2016-07-01,2017-06-30,12,6.84,9.4104,9.4104,6.172000000000001,31.89,68.11382221926733,15.2647,3.0954548637859793,2310,1586.95,15041000.0,13304000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2017,2017-18,2017-07-01,2018-06-30,12,-5.95,11.03,11.03,4.64,39.82,60.18132753583158,7.23,3.33065164923572,2341,1586.95,12430000.0,13170000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2018,2018-19,2018-07-01,2019-06-30,12,-3.35,11.94,11.94,3.78,35.07,64.93,11.45,3.0751794484321873,2340,1593.0200000000002,17079000.0,13679000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2019,2019-20,2019-07-01,2020-06-30,12,-2.65,12.64,12.64,5.72,35.48,64.52000000000001,12.22,2.765539212363587,2338,1593.1399999999999,18810000.0,15144000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2020,2020-21,2020-07-01,2021-06-30,12,6.35,20.51,20.51,6.14,34.73,65.27494375555905,16.73,2.476017630282603,2306,1593.14,19113000.0,14675000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2021,2021-22,2021-07-01,2022-06-30,12,11.99,24.658,24.658,7.1456,35.46,64.53982985305491,24.3495,1.8232239792305878,2207,1593.1,20688000.0,15292000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2022,2022-23,2022-07-01,2023-06-30,12,20.61,26.0338,26.0338,12.4906,32.98,67.02459437053413,34.1792,2.0127188094145416,2210,1593.11,25331000.0,18482000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2023,2023-24,2023-07-01,2024-06-30,12,1.06,20.9322,20.9322,16.5063,39.36,60.01061383336281,21.8947,1.8094161061841558,2219,1593.11,28265000.0,23920000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
balranald,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,62.80211480362537,,,2219,1593.11,29128000.0,24748000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2012,2012-13,2012-07-01,2013-06-30,12,6.02,,0.6052,2.4837,61.12,22.38686190814036,5.7614,,40253,,85979000.0,76205000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,9,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2013,2013-14,2013-07-01,2014-06-30,12,-6.29,13.6658,13.6658,3.908,78.03,19.63446418250619,3.2673,6.076509902005002,41051,,91701000.0,77770000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2014,2014-15,2014-07-01,2015-06-30,12,-1.26,9.3538,9.3538,2.5455,77.04,22.959999999999994,4.1048,5.908665874800981,41682,,87652000.0,80629000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,11,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2015,2015-16,2015-07-01,2016-06-30,12,-6.91,8.36,8.36,1.88,75.73,24.269999999999996,3.95,5.610036971937693,42231,,102611000.0,88194000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,7,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2016,2016-17,2016-07-01,2017-06-30,12,-5.45,10.022,10.022,2.2717,62.4,33.930626847099084,4.1209,5.547246770904147,42389,1347.6799999999998,128580000.0,93069000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2017,2017-18,2017-07-01,2018-06-30,12,-6.92,10.47,10.47,1.14,69.3,30.69639875114029,3.66,5.715617412417621,42779,1352.48,92256000.0,98640000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2018,2018-19,2018-07-01,2019-06-30,12,-15.36,8.9,8.9,0.87,68.29,31.709999999999994,2.17,7.05971602617813,43206,1355.6399999999999,111572000.0,101885000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2019,2019-20,2019-07-01,2020-06-30,12,-21.84,7.81,7.81,0.95,71.37,28.629999999999995,1.05,7.882360882968429,43618,1357.0,105676000.0,108291000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2020,2020-21,2020-07-01,2021-06-30,12,-25.35,10.24,10.24,1.47,73.85,23.126574966303046,1.71,7.48768364564089,43996,1360.6599999999999,119447000.0,113890000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2021,2021-22,2021-07-01,2022-06-30,12,-20.8,12.2047,12.2047,1.1488,70.46,27.56913954279604,2.4637,6.424126277612925,43653,1369.58,123446000.0,117295000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2022,2022-23,2022-07-01,2023-06-30,12,-19.94,9.2174,9.2174,0.9561,71.7,27.36495438543362,2.034,6.633668033752888,44112,1374.3899999999999,132085000.0,132634000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2023,2023-24,2023-07-01,2024-06-30,12,-8.5,5.9722,5.9722,0.5943,65.38,34.43737095664143,2.6952,6.555541968073599,44939,1370.32,151112000.0,127164000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bathurst,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,20.85740059070871,,,44939,1229.3,137462000.0,121879000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2012,2012-13,2012-07-01,2013-06-30,12,-3.9,,12.3247,2.5038,63.849999999999994,32.18962651135534,5.0849,,33259,,83617000.0,83106000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2013,2013-14,2013-07-01,2014-06-30,12,-8.870000000000001,10.0037,10.0037,1.9367,79.55,20.45275487157939,4.1647,6.3849398095131695,33313,,76156000.0,78107000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,11,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2014,2014-15,2014-07-01,2015-06-30,12,-0.72,11.8546,11.8546,1.3125,74.52,25.480000000000004,4.5824,6.691098391650048,33468,,84492000.0,77775000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,12,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2015,2015-16,2015-07-01,2016-06-30,12,-3.15,11.05,11.05,1.29,74.62,25.379999999999995,5.04,5.795149912905975,33475,,87373000.0,83498000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,8,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2016,2016-17,2016-07-01,2017-06-30,12,-2.89,9.9787,9.9787,1.4738,71.67,28.297472320869023,4.3804,6.3360912095468365,33946,1420.93945,95740000.0,92773000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2017,2017-18,2017-07-01,2018-06-30,12,1.14,12.83,12.83,2.0,69.68,30.321321880181852,28.7,0.8995599275174735,34102,1413.6399999999996,92712000.0,91653000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2018,2018-19,2018-07-01,2019-06-30,12,-9.9,12.2,12.2,0.6,66.8,33.2,2.8,6.1,34348,1410.5,108508000.0,100697000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2019,2019-20,2019-07-01,2020-06-30,12,2.13,12.14,12.14,1.08,58.78,33.2,5.33,5.265264120740911,34476,1482.8999999999999,128671000.0,102721000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2020,2020-21,2020-07-01,2021-06-30,12,2.89,11.77,11.77,0.93,53.62,46.246664836286584,5.72,4.772271503676537,34727,1493.4900000000002,142047000.0,107648000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2021,2021-22,2021-07-01,2022-06-30,12,11.77,12.2588,12.2588,2.1328,46.62,53.375452754279785,9.0052,3.5009331604086924,35761,1540.6000000000004,169518000.0,111581000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2022,2022-23,2022-07-01,2023-06-30,12,6.3,2.4228,2.4228,2.8096,49.93,50.073728913530736,6.5195,5.957135389440669,35988,1534.329,169540000.0,122395000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2023,2023-24,2023-07-01,2024-06-30,12,6.88,14.7432,14.7432,3.7603,58.35,41.653957057407716,7.5523,5.2368702705747605,36593,1534.33,167852000.0,134916000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
begavalley,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,35.72550799525173,,,36593,1530.37,171852000.0,145387000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,10,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bellingen,2012,2012-13,2012-07-01,2013-06-30,12,-17.59,,8.1589,2.479,60.73,29.233010366556,8.0254,,12819,,29518000.0,32126000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,11,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bellingen,2013,2013-14,2013-07-01,2014-06-30,12,-39.07,14.2651,14.2651,2.7626,71.67999999999999,28.251943100161313,0.7732,2.4957826895626973,12854,,27276000.0,32152000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,12,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
bellingen,2014,2014-15,2014-07-01,2015-06-30,12,-21.38,16.991600000000002,16.991600000000002,1.9215,63.85,36.15,6.0455,2.4196335983408224,13032,,32486000.0,31604000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,13,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
